source,model,experiment,mechanism,run_id,value,bid,plan,dominance_language,truthful_intent,payment_rule_correct,second_price_mention,first_price_mention,opponent_modeling,probability_reasoning,expected_value_reasoning,shading_intent,overbid_intent,worst_case,safety_recognition,overpay_concern,zero_profit_fallacy,margin_language,conservative_language,aggressive_language,risk_language,n_words,deviation,abs_dev,family
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,13.0,12.5,"My value is $13. Bidding above $13 is dominated since I would risk paying more than the value. Bidding exactly $13 could lead to zero profit if I win and pay $13. To maximize profit, bid slightly below $13, ensuring potential profit if I win. Consider the range of $12-$13 as optimal, balancing winning chances with profit.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,57,-0.5,0.5,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,25.0,24.9,"To maximize long-term profit, I should bid slightly below my private value of $25. This ensures I have a chance to win while minimizing potential losses. Bidding exactly $25 risks breaking even or losing if I pay more than the item's worth. A bid of $24.9 is optimal, as it allows for a small buffer to win against similar bids while avoiding overpaying.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,63,-0.10000000000000142,0.10000000000000142,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,3.0,2.9,"Given that my value for the prize is $3, any bid higher than this would result in a loss if I win, as I would pay more than my valuation. Therefore, my bid should not exceed $3. Bidding exactly $3 could result in a win if others bid lower, but I would not profit if the second-highest bid is equal to or greater than $3. To avoid a loss, I will bid slightly less than my value, ensuring I only win if the second-highest bid is low.",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87,-0.10000000000000009,0.10000000000000009,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,26.0,25.9,"My value for the prize is $26. To maximize profit, I should bid slightly less than my value to ensure a positive outcome if I win. Bidding exactly my value or higher is dominated because it could lead to zero or negative profit. I will bid $25.9 to increase my chances of winning while ensuring a profit margin if I win. This bid is not dominated, as it balances the risk of overbidding and the chance of winning.",0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,78,-0.10000000000000142,0.10000000000000142,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,24.0,23.9,"My private value is $24. To maximize profit, I should bid just below my value to ensure potential profit if I win. Bidding exactly at my value or higher risks zero or negative profit. I will bid slightly less than my value to maximize the chance of winning while maintaining a profit margin. A bid of $23.9 would be optimal as it allows me to win against bids up to $23.8 and ensures a profit margin of $0.1 if I win.",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,81,-0.10000000000000142,0.10000000000000142,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,16.0,15.9,"Since this is a single round with no history to learn from, I will focus on maximizing my profit in this round. My value is $16, so I should not bid above this amount to avoid a guaranteed loss. To maximize profit, I should bid slightly below my value to potentially win if others undervalue the prize. I will bid $15.9, which is close to my value, ensuring I don't overpay while still having a chance to win if the competitors bid lower amounts.",0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,84,-0.09999999999999964,0.09999999999999964,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,24.0,23.9,"My value for the prize is $24. To ensure a potential profit, I should bid below my value. Bidding exactly my value or higher risks zero or negative profit. Dominated bids are those above $24, as they guarantee a loss if I win. An optimal bid is slightly below my value to outbid others without risking a loss. I will bid $23.9 to maximize the chance of winning while ensuring a small profit if I win against a lower bid.",0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,80,-0.10000000000000142,0.10000000000000142,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,13.0,6.5,"Given my value of $13, I must avoid overbidding to ensure profit. Bidding above $13 is dominated, as it risks a loss if I win. To maximize profit, I'll bid slightly above half my value, around $6.5, to balance winning chances and potential profit. This bid is high enough to potentially win against lower bids but low enough to ensure profit if I win. Without historical data, I assume competitors bid randomly within their value range.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,76,-6.5,6.5,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,15.0,14.9,"My value is $15. Bidding above $15 is dominated since it risks paying more than the value. Bidding $15 can win if others bid less, but profit is zero. Bidding slightly less, e.g., $14.9, might still win if others bid low, while ensuring a small profit. Bidding too low risks losing the auction. I will bid $14.9 to maximize potential profit while staying competitive.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,64,-0.09999999999999964,0.09999999999999964,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,47.0,46.9,"Given my value of $47, my goal is to maximize profit by winning the item without overbidding. Bidding exactly my value ($47) is not dominated, as it ensures I win if others bid less. However, bidding slightly less, such as $46.9, could increase profit if others bid below that. Since there's no history, I assume others might bid close to their values. I'll bid $46.9 to maximize potential profit while likely securing the win.",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,74,-0.10000000000000142,0.10000000000000142,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,39.0,25.0,"To maximize profit, bid just above the expected average of competitors. With values 0-$49, the average is $24.5. Bidding slightly above this increases win probability without overbidding. Bid $25 to balance winning with profit margin, considering the prize value of $39. This strategy maximizes profit potential while minimizing the risk of overpaying.",0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,52,-14.0,14.0,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,20.0,10.1,"To maximize profit, I should bid slightly above half my value, as bidding too high risks overpaying and bidding too low risks losing. Dominated bids are those above $20, as they guarantee a loss. I will bid $10.1 to balance the risk of losing against the cost of winning. This approach maximizes expected profit by ensuring I pay less than my value if I win.",0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,65,-9.9,9.9,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,20.0,15.0,"To maximize profit, bid slightly above the midpoint of 0 and my value ($20) to outbid others while ensuring profit. Dominated bids are those exceeding my value since they guarantee a loss. Bidding $15 optimizes chances to win without overpaying, balancing risk and reward.",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,44,-5.0,5.0,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,46.0,45.0,"Since this is the only round, I should focus on maximizing profit by bidding slightly below my value to ensure a win while paying less. Bidding my value ($46) is dominated because if I win, the profit is zero. A slightly lower bid, like $45, can win against a high competing bid while ensuring profit. Bidding too low risks losing. Given no history, assume opponents bid close to their values.",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,70,-1.0,1.0,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,17.0,17.0,"My value for the prize is $17. Bidding above $17 is dominated because it risks a negative payoff if I win. Bidding exactly $17 maximizes my chance of winning without overpaying. Bids below $17 may result in losing even when profitable, but they avoid overpaying if competitors bid high. Given there's no history to consider, I'll bid $17 to balance winning chances with profit potential.",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,65,0.0,0.0,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,28.0,27.9,"My value is $28. To maximize profit, I should bid slightly below my value to win at a favorable cost. A bid of $27.9 could be optimal, as it allows room to win while minimizing the risk of overpaying. This bid is undominated, as bidding above $28 risks negative profit and bidding too low risks losing the auction.",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,58,-0.10000000000000142,0.10000000000000142,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,25.0,24.9,"To maximize long-term profit, I should bid slightly below my private value of $25. This ensures I have a chance to win while minimizing potential losses. Bidding exactly $25 risks breaking even or losing if I pay more than the item's worth. A bid of $24.9 is optimal, as it allows for a small buffer to win against similar bids while avoiding overpaying.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,63,-0.10000000000000142,0.10000000000000142,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,18.0,10.0,"My value for the prize is $18. Bidding above $18 is dominated because it risks paying more than the prize is worth. Bidding below $18 may result in losing the auction when I could profit. I aim to bid slightly above the midpoint to balance winning chances and cost control. Bidding $10 maximizes profit if competitors bid low, and minimizes loss if they bid high.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,-8.0,8.0,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,31.0,30.5,"Given my private value of $31, I should bid slightly below my value to maximize profit if I win. Bidding exactly $31 could risk paying too much if I win, while bidding too low risks losing. A bid of $30.5 balances winning chances and potential profit by staying just below my value, minimizing loss if I win against a slightly lower bid.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,62,-0.5,0.5,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,9.0,8.9,"With a private value of $9, bidding above this value would result in a guaranteed loss if I win, as I would pay more than the item is worth to me. Therefore, my strategy is to bid slightly below my value to maximize profit if I win, while minimizing losses if outbid. Since bids are in $0.1 increments, I will bid $8.9 to avoid dominated strategies and increase the chance of winning without overpaying.",1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,74,-0.09999999999999964,0.09999999999999964,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,9.0,8.9,"Given my value of $9, I aim to maximize profit by bidding less than my value to avoid overpaying if I win. Bidding anything above $9 is dominated as it could lead to a loss. Bidding exactly $9 might break even if the second-highest bid is lower. However, to ensure a potential profit, I will bid slightly lower, like $8.9, to win only if other bids are relatively low, minimizing risk.",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,71,-0.09999999999999964,0.09999999999999964,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,34.0,17.0,"Since there is no history to consider, I will focus on maximizing profit for this round. My value for the prize is $34. To avoid dominated bids, I should not bid above my value as it guarantees a loss. To maximize profit, I should bid slightly above half my value, around $17, to balance winning chances and minimizing payment if I win. This bid should be competitive without risking overpayment.",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,70,-17.0,17.0,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,34.0,33.9,"Since this is the only round, I will bid slightly below my value to maximize potential profit. Bidding my full value of $34 would leave no room for profit if I win. A bid of $33.9 ensures I win against bids below $33.9 and pay the second-highest bid, maximizing my earnings with the highest chance of winning without overbidding.",0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,59,-0.10000000000000142,0.10000000000000142,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,28.0,25.0,"My value for the item is $28. To maximize profit, I should bid slightly below my value to ensure potential winnings while minimizing potential loss. Bidding exactly $28 is risky if others bid similarly, as I would pay that amount if I win. A bid of $25 is reasonable, as it allows room to profit if the second-highest bid is lower. This bid balances the risk of paying too much with the chance of winning.",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,75,-3.0,3.0,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,14.0,13.0,"My value for the prize is $14. To maximize profit, I should bid less than my value to ensure a positive payoff if I win. Bidding slightly below $14, such as $13, balances the risk of losing with the potential for profit. Bids above $14 are dominated as they guarantee a loss if I win. Bids significantly below $14 increase the risk of losing. With no history to learn from, a bid of $13 is strategic.",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,76,-1.0,1.0,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,26.0,26.1,"I will bid slightly above the average of possible values to increase the chance of winning while ensuring a positive profit if I win. My value is $26, so I will bid slightly above this to outbid others who might have similar values. I will bid $26.1 to maximize profit while minimizing the risk of overpaying.",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,56,0.10000000000000142,0.10000000000000142,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,18.0,10.0,"My value for the prize is $18. Bidding above $18 is dominated because it risks paying more than the prize is worth. Bidding below $18 may result in losing the auction when I could profit. I aim to bid slightly above the midpoint to balance winning chances and cost control. Bidding $10 maximizes profit if competitors bid low, and minimizes loss if they bid high.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,-8.0,8.0,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,21.0,20.0,"My value for the prize is $21. Dominated bids are those above $21, as they would result in a loss if I win. I should bid slightly above a reasonable expectation of other bids to maximize profit. Assuming others bid near their values, I'll bid slightly below my value to ensure potential profit if I win. I'll bid $20 to maximize potential profit if the second-highest bid is lower than $20.",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,71,-1.0,1.0,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,30.0,15.1,"To maximize profit, I will bid slightly above half of my value, ensuring I win if others bid conservatively. Bidding too high risks overpaying. Dominated bids are those above $30, as they can't yield profit. With no history, assume others bid randomly. A bid of $15.1 balances winning chances and profit.",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,51,-14.9,14.9,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,28.0,25.0,"My value for the item is $28. To maximize profit, I should bid slightly below my value to ensure potential winnings while minimizing potential loss. Bidding exactly $28 is risky if others bid similarly, as I would pay that amount if I win. A bid of $25 is reasonable, as it allows room to profit if the second-highest bid is lower. This bid balances the risk of paying too much with the chance of winning.",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,75,-3.0,3.0,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,22.0,21.9,"Since my value for the prize is $22, I should avoid bidding above this amount as it would guarantee a loss. To maximize profit, I aim to bid slightly below my value to potentially win while paying less than my value. A bid of $21.9 could strategically outbid others who might bid close to $22, without risking overpayment.",0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,58,-0.10000000000000142,0.10000000000000142,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,30.0,15.1,"To maximize profit, I will bid slightly above half of my value, ensuring I win if others bid conservatively. Bidding too high risks overpaying. Dominated bids are those above $30, as they can't yield profit. With no history, assume others bid randomly. A bid of $15.1 balances winning chances and profit.",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,51,-14.9,14.9,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,28.0,25.0,"My value for the item is $28. To maximize profit, I should bid slightly below my value to ensure potential winnings while minimizing potential loss. Bidding exactly $28 is risky if others bid similarly, as I would pay that amount if I win. A bid of $25 is reasonable, as it allows room to profit if the second-highest bid is lower. This bid balances the risk of paying too much with the chance of winning.",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,75,-3.0,3.0,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,24.0,23.9,"My value for the prize is $24. To ensure a potential profit, I should bid below my value. Bidding exactly my value or higher risks zero or negative profit. Dominated bids are those above $24, as they guarantee a loss if I win. An optimal bid is slightly below my value to outbid others without risking a loss. I will bid $23.9 to maximize the chance of winning while ensuring a small profit if I win against a lower bid.",0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,80,-0.10000000000000142,0.10000000000000142,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,48.0,47.9,"My value for the prize is $48. To maximize profit, I should bid slightly below my value to ensure a win while minimizing the payment. A bid of $47.9 is not dominated, as it allows me to win if the second-highest bid is lower. If I bid too low, I risk losing the prize. I will bid $47.9 to maximize the chance of winning while paying close to the second-highest bid.",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,71,-0.10000000000000142,0.10000000000000142,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,38.0,37.9,"My value for the prize is $38. To maximize profit, I should bid just below my value to avoid paying more than I gain. Bidding exactly $38 is risky if others bid close to this value. Since all values are equally likely, a safe strategy is to bid slightly below, like $37.9, to win against similar bids while ensuring profit. This avoids dominated bids since bidding above $38 could lead to a loss if I win.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,76,-0.10000000000000142,0.10000000000000142,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,12.0,6.1,"To maximize profit, I should bid slightly above half of my value, which is $12. This ensures I don't overpay relative to my valuation. Bidding significantly higher risks paying more than the item's worth to me, while bidding lower risks losing the auction. A bid of $6.1 is reasonable, as it is above half my value and may deter others from bidding too close to my value.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,67,-5.9,5.9,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,31.0,30.0,"Since this is the only round, I aim to maximize immediate profit. Bidding above my value ($31) isn't rational, as it would risk paying more than the prize's worth. Dominated bids include any above $31. To win, I should bid slightly above the midpoint of the range to outbid conservative bidders. A bid around $30 can secure a win against moderate bids while maintaining profitability.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,65,-1.0,1.0,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,6.0,5.9,"My private value is $6, implying I should not bid above this to avoid losses. Bidding exactly $6 risks paying more than the value if I win. A bid of $5.9 ensures I only win if others bid lower, maximizing potential profit. This bid is not dominated as it balances winning chances and profit.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,54,-0.09999999999999964,0.09999999999999964,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,0.0,0.0,"Since my private value for the item is $0, bidding any positive amount would result in a guaranteed loss if I win the auction, as I would have to pay the second-highest bid. Therefore, the rational strategy is to bid $0, as any other bid is dominated by this option given my value.",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53,0.0,0.0,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,14.0,13.9,"My private value for the prize is $14. I aim to maximize profit by bidding just above the expected second-highest bid. Bids above my value are dominated, as they risk paying more than the prize's worth. I estimate a reasonable bid to be slightly below my value, like $13.9, to ensure a chance of winning without overpaying.",0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,57,-0.09999999999999964,0.09999999999999964,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,34.0,33.9,"My value for the prize is $34. Bidding above $34 is dominated because it risks paying more than the prize's worth to me. Bidding too low risks losing the prize. I will bid slightly below my value to maximize profit if I win, while still having a competitive chance. A bid of $33.9 is optimal as it maximizes expected profit by winning against slightly lower bids while avoiding overpaying.",0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,69,-0.10000000000000142,0.10000000000000142,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,33.0,32.9,"Given my private value of $33, I aim to maximize profit by bidding slightly below my value to ensure a positive payoff. A bid of $32.9 is strategic: it allows me to win if the others bid lower and still ensures a profit if I win. Bids above $33 are dominated since they'd result in a loss. Bidding too low risks losing the auction entirely.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,65,-0.10000000000000142,0.10000000000000142,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,9.0,8.9,"With a private value of $9, bidding above this value would result in a guaranteed loss if I win, as I would pay more than the item is worth to me. Therefore, my strategy is to bid slightly below my value to maximize profit if I win, while minimizing losses if outbid. Since bids are in $0.1 increments, I will bid $8.9 to avoid dominated strategies and increase the chance of winning without overpaying.",1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,74,-0.09999999999999964,0.09999999999999964,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,40.0,39.9,"Since this is a single round with no history, I'll focus on maximizing my profit by bidding strategically. My value is $40, so I should bid slightly below this to ensure a profit if I win. Bidding too high risks paying more than my value if I win. A bid of $39.9 is optimal, as it is close to my value and reduces the chance of overpaying. This bid is not dominated, as bidding higher could reduce profits or lead to a loss.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,83,-0.10000000000000142,0.10000000000000142,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,32.0,30.0,"Given my value of $32, I should bid slightly below this to maximize potential profit while minimizing loss if I win. Dominated bids are those above $32, as they would guarantee a loss. Bidding slightly below $32, like $30, allows a chance to win by paying less than my value, ensuring positive profit if I win.",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,56,-2.0,2.0,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,25.0,24.9,"To maximize long-term profit, I should bid slightly below my private value of $25. This ensures I have a chance to win while minimizing potential losses. Bidding exactly $25 risks breaking even or losing if I pay more than the item's worth. A bid of $24.9 is optimal, as it allows for a small buffer to win against similar bids while avoiding overpaying.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,63,-0.10000000000000142,0.10000000000000142,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,31.0,30.5,"Given my value of $31, I aim to bid just below my value to maximize profit if I win. A bid above $31 risks negative profit. I should not bid too low to avoid losing to a slightly higher bid from others. A bid around $30.5 balances winning chances and profit potential, assuming others bid close to their values. This avoids dominated bids, ensuring no lower bid would yield a better outcome regardless of others' actions.",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,76,-0.5,0.5,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,9.0,8.9,"Given my private value of $9, bidding more than $9 is dominated, as it would always result in a loss if I win. Bidding exactly $9 could result in a break-even if I win with a bid equal to the second-highest bid. Bidding less than $9 may result in a profit if I win. To maximize expected profit, I'll bid slightly below my value to potentially win at a lower cost. I'll bid $8.9 to balance the chance of winning and maximizing profit.",0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,83,-0.09999999999999964,0.09999999999999964,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,22.0,15.0,"My value for the prize is $22. To maximize profit, I should bid less than $22 to ensure a positive net gain if I win. Bidding my full value would result in no profit if I win by exactly matching the second-highest bid. A bid of around $15 is strategic, as it balances the risk of overpaying with the chance of winning against potentially lower bids from Betty and Charles.",0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,70,-7.0,7.0,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,15.0,14.9,"My value is $15. Bidding above $15 is dominated since it risks paying more than the value. Bidding $15 can win if others bid less, but profit is zero. Bidding slightly less, e.g., $14.9, might still win if others bid low, while ensuring a small profit. Bidding too low risks losing the auction. I will bid $14.9 to maximize potential profit while staying competitive.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,64,-0.09999999999999964,0.09999999999999964,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,10.0,9.9,"Since my value for the prize is $10, any bid above this would result in a loss if I win. Therefore, I should bid less than $10 to avoid a negative profit. Bidding exactly $10 is dominated by bidding slightly less, as it reduces potential loss if I win. I will bid $9.9 to maximize the chance of winning with minimal risk, considering no history is available to adjust strategy.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,70,-0.09999999999999964,0.09999999999999964,contingent_C1
combined_csv,gpt-4o,axis1_contingent_dominated,spsb_sealed,gpt-4o|axis1_contingent_dominated|2026-02-03_22-39-51-511296,36.0,35.9,"Since my value for the prize is $36, I should bid just below this to maximize potential profit while ensuring a competitive bid. Bidding exactly $36 is dominated because it'll result in zero profit if I win. A bid slightly below $36, like $35.9, is optimal as it allows for a small profit margin even if I win against a close competitor. This is the only round, so maximizing profit in this instance is crucial.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,75,-0.10000000000000142,0.10000000000000142,contingent_C1
